Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2022-02-12 17:08:29 +0000,Dumbbell Lunge, 6,13.607787283069193,0.0,0.0,0.0,0.0,false,, 4.0
2022-02-12 17:08:29 +0000,Dumbbell Lunge, 6,13.607787283069193,0.0,0.0,0.0,0.0,false,, 4.0
2022-02-12 17:08:29 +0000,Calf Raise, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-12 17:08:29 +0000,Calf Raise, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-12 17:08:29 +0000,Calf Raise, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-12 17:08:29 +0000,Calf Raise, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-12 17:08:29 +0000,Calf Raise, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-12 17:08:29 +0000,Superman, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-12 17:08:29 +0000,Superman, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-12 17:08:29 +0000,Superman, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-12 17:08:29 +0000,Superman, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-12 17:08:29 +0000,Superman, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Push Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Push Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Push Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Push Up, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Dumbbell Bench Press, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Bench Press, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Bench Press, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Bench Press, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Bench Press, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Row, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Row, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Row, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Row, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Row, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Lat Pulldown, 12,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Lat Pulldown, 12,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Lat Pulldown, 12,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Lat Pulldown, 12,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Lat Pulldown, 12,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Dumbbell Shrug, 12,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Shrug, 12,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Shrug, 12,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Shrug, 12,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Upright Row, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Upright Row, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Upright Row, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Upright Row, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Dumbbell Upright Row, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-10 11:24:23 +0000,Leg Pull-In, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Leg Pull-In, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Leg Pull-In, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-10 11:24:23 +0000,Leg Pull-In, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-09 11:42:10 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Hammer Curls, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Hammer Curls, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Hammer Curls, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Hammer Curls, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Incline Dumbbell Curl, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Incline Dumbbell Curl, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Incline Dumbbell Curl, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Incline Dumbbell Curl, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Incline Hammer Curl, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Incline Hammer Curl, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Incline Hammer Curl, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Incline Hammer Curl, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Dumbbell Kickbacks, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Dumbbell Kickbacks, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Dumbbell Kickbacks, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Dumbbell Kickbacks, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-02-09 11:42:10 +0000,Cable Rope Tricep Extension, 10,12.473805009480094,0.0,0.0,0.0,0.0,false,, 1.0
